"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX"
"299","-26.78520965576172","-26.78520965576172","-26.78520965576172","-23.136859893798828","-23.136859893798828","-23.136859893798828","178.0386505126953","178.0386505126953","178.0386505126953","177.9493865966797","177.9493865966797","177.9493865966797","44.87309646606445","44.87309646606445","44.87309646606445","44.93467330932617","44.93467330932617","44.93467330932617","17.31529998779297","17.31529998779297","17.31529998779297","17.237760543823242","17.237760543823242","17.237760543823242","13.997706413269043","13.997706413269043","13.997706413269043","12.71800708770752","12.71800708770752","12.71800708770752","196.09268188476562","196.09268188476562","196.09268188476562","3.3053929805755615","3.3053929805755615","3.3053929805755615","187.40821838378906","187.40821838378906","187.40821838378906","71.36653900146484","71.36653900146484","71.36653900146484","196.0862579345703","196.0862579345703","196.0862579345703","45.3175163269043","45.3175163269043","45.3175163269043","188.03341674804688","188.03341674804688","188.03341674804688","70.7281494140625","70.7281494140625","70.7281494140625"
"300","-26.66620635986328","-26.66620635986328","-26.66620635986328","-23.1683292388916","-23.1683292388916","-23.1683292388916","178.03756713867188","178.03756713867188","178.03756713867188","177.94070434570312","177.94070434570312","177.94070434570312","44.908966064453125","44.908966064453125","44.908966064453125","44.96207809448242","44.96207809448242","44.96207809448242","17.312084197998047","17.312084197998047","17.312084197998047","17.32587242126465","17.32587242126465","17.32587242126465","14.015491485595703","14.015491485595703","14.015491485595703","12.671201705932617","12.671201705932617","12.671201705932617","196.0906219482422","196.0906219482422","196.0906219482422","3.328859329223633","3.328859329223633","3.328859329223633","187.3996124267578","187.3996124267578","187.3996124267578","71.37875366210938","71.37875366210938","71.37875366210938","196.0902862548828","196.0902862548828","196.0902862548828","45.1396598815918","45.1396598815918","45.1396598815918","188.0196075439453","188.0196075439453","188.0196075439453","70.62641906738281","70.62641906738281","70.62641906738281"
"301","-26.637859344482422","-26.637859344482422","-26.637859344482422","-23.225860595703125","-23.225860595703125","-23.225860595703125","178.03611755371094","178.03611755371094","178.03611755371094","177.9417266845703","177.9417266845703","177.9417266845703","44.920570373535156","44.920570373535156","44.920570373535156","44.96573257446289","44.96573257446289","44.96573257446289","17.312110900878906","17.312110900878906","17.312110900878906","17.336172103881836","17.336172103881836","17.336172103881836","14.008939743041992","14.008939743041992","14.008939743041992","12.606853485107422","12.606853485107422","12.606853485107422","196.0909881591797","196.0909881591797","196.0909881591797","3.316159248352051","3.316159248352051","3.316159248352051","187.39967346191406","187.39967346191406","187.39967346191406","71.39420318603516","71.39420318603516","71.39420318603516","196.0922393798828","196.0922393798828","196.0922393798828","45.19970703125","45.19970703125","45.19970703125","188.0639190673828","188.0639190673828","188.0639190673828","70.6529541015625","70.6529541015625","70.6529541015625"
"302","-26.605905532836914","-26.605905532836914","-26.605905532836914","-23.346580505371094","-23.346580505371094","-23.346580505371094","178.0415496826172","178.0415496826172","178.0415496826172","177.94163513183594","177.94163513183594","177.94163513183594","44.982154846191406","44.982154846191406","44.982154846191406","44.95768356323242","44.95768356323242","44.95768356323242","17.299375534057617","17.299375534057617","17.299375534057617","17.357410430908203","17.357410430908203","17.357410430908203","13.987481117248535","13.987481117248535","13.987481117248535","12.538949012756348","12.538949012756348","12.538949012756348","196.09092712402344","196.09092712402344","196.09092712402344","3.3033244609832764","3.3033244609832764","3.3033244609832764","187.386474609375","187.386474609375","187.386474609375","71.29016876220703","71.29016876220703","71.29016876220703","196.11659240722656","196.11659240722656","196.11659240722656","45.10747146606445","45.10747146606445","45.10747146606445","188.06903076171875","188.06903076171875","188.06903076171875","70.83307647705078","70.83307647705078","70.83307647705078"
"303","-26.571001052856445","-26.571001052856445","-26.571001052856445","-23.329971313476562","-23.329971313476562","-23.329971313476562","178.0401611328125","178.0401611328125","178.0401611328125","177.94131469726562","177.94131469726562","177.94131469726562","44.94166946411133","44.94166946411133","44.94166946411133","45.01305389404297","45.01305389404297","45.01305389404297","17.327367782592773","17.327367782592773","17.327367782592773","17.360300064086914","17.360300064086914","17.360300064086914","13.981733322143555","13.981733322143555","13.981733322143555","12.478659629821777","12.478659629821777","12.478659629821777","196.0930938720703","196.0930938720703","196.0930938720703","3.3392484188079834","3.3392484188079834","3.3392484188079834","187.38577270507812","187.38577270507812","187.38577270507812","71.2739028930664","71.2739028930664","71.2739028930664","196.12730407714844","196.12730407714844","196.12730407714844","44.798248291015625","44.798248291015625","44.798248291015625","188.1640625","188.1640625","188.1640625","70.81396484375","70.81396484375","70.81396484375"
"304","-26.445751190185547","-26.445751190185547","-26.445751190185547","-23.273672103881836","-23.273672103881836","-23.273672103881836","178.0507049560547","178.0507049560547","178.0507049560547","177.94126892089844","177.94126892089844","177.94126892089844","44.88867950439453","44.88867950439453","44.88867950439453","44.984619140625","44.984619140625","44.984619140625","17.243358612060547","17.243358612060547","17.243358612060547","17.364919662475586","17.364919662475586","17.364919662475586","13.959151268005371","13.959151268005371","13.959151268005371","12.422621726989746","12.422621726989746","12.422621726989746","196.0906219482422","196.0906219482422","196.0906219482422","3.3624284267425537","3.3624284267425537","3.3624284267425537","187.38613891601562","187.38613891601562","187.38613891601562","71.27481079101562","71.27481079101562","71.27481079101562","196.11325073242188","196.11325073242188","196.11325073242188","44.479461669921875","44.479461669921875","44.479461669921875","188.24197387695312","188.24197387695312","188.24197387695312","70.78559112548828","70.78559112548828","70.78559112548828"
"305","-26.404199600219727","-26.404199600219727","-26.404199600219727","-23.284181594848633","-23.284181594848633","-23.284181594848633","178.05470275878906","178.05470275878906","178.05470275878906","177.95033264160156","177.95033264160156","177.95033264160156","44.88508224487305","44.88508224487305","44.88508224487305","44.991477966308594","44.991477966308594","44.991477966308594","17.30828285217285","17.30828285217285","17.30828285217285","17.378965377807617","17.378965377807617","17.378965377807617","13.946892738342285","13.946892738342285","13.946892738342285","12.436460494995117","12.436460494995117","12.436460494995117","196.09228515625","196.09228515625","196.09228515625","3.3725624084472656","3.3725624084472656","3.3725624084472656","187.3802947998047","187.3802947998047","187.3802947998047","71.19283294677734","71.19283294677734","71.19283294677734","196.12106323242188","196.12106323242188","196.12106323242188","44.57111740112305","44.57111740112305","44.57111740112305","188.2559814453125","188.2559814453125","188.2559814453125","70.73252868652344","70.73252868652344","70.73252868652344"
"306","-26.382183074951172","-26.382183074951172","-26.382183074951172","-23.292224884033203","-23.292224884033203","-23.292224884033203","178.0598907470703","178.0598907470703","178.0598907470703","177.95150756835938","177.95150756835938","177.95150756835938","44.84288024902344","44.84288024902344","44.84288024902344","45.078495025634766","45.078495025634766","45.078495025634766","17.30557632446289","17.30557632446289","17.30557632446289","17.387832641601562","17.387832641601562","17.387832641601562","13.935047149658203","13.935047149658203","13.935047149658203","12.413034439086914","12.413034439086914","12.413034439086914","196.0894775390625","196.0894775390625","196.0894775390625","3.3495497703552246","3.3495497703552246","3.3495497703552246","187.37945556640625","187.37945556640625","187.37945556640625","71.18427276611328","71.18427276611328","71.18427276611328","196.1267852783203","196.1267852783203","196.1267852783203","44.85431671142578","44.85431671142578","44.85431671142578","188.30519104003906","188.30519104003906","188.30519104003906","70.71613311767578","70.71613311767578","70.71613311767578"
"307","-26.3563175201416","-26.3563175201416","-26.3563175201416","-23.29918670654297","-23.29918670654297","-23.29918670654297","178.06280517578125","178.06280517578125","178.06280517578125","177.9596710205078","177.9596710205078","177.9596710205078","44.848541259765625","44.848541259765625","44.848541259765625","45.19491958618164","45.19491958618164","45.19491958618164","17.31206703186035","17.31206703186035","17.31206703186035","17.396451950073242","17.396451950073242","17.396451950073242","13.916864395141602","13.916864395141602","13.916864395141602","12.401933670043945","12.401933670043945","12.401933670043945","196.0911407470703","196.0911407470703","196.0911407470703","3.318014621734619","3.318014621734619","3.318014621734619","187.3762969970703","187.3762969970703","187.3762969970703","71.18529510498047","71.18529510498047","71.18529510498047","196.1341094970703","196.1341094970703","196.1341094970703","44.930233001708984","44.930233001708984","44.930233001708984","188.32937622070312","188.32937622070312","188.32937622070312","70.78982543945312","70.78982543945312","70.78982543945312"
"308","-26.333280563354492","-26.333280563354492","-26.333280563354492","-23.2878360748291","-23.2878360748291","-23.2878360748291","178.0603790283203","178.0603790283203","178.0603790283203","177.95828247070312","177.95828247070312","177.95828247070312","44.79143142700195","44.79143142700195","44.79143142700195","45.18845748901367","45.18845748901367","45.18845748901367","17.24028205871582","17.24028205871582","17.24028205871582","17.42675018310547","17.42675018310547","17.42675018310547","13.933065414428711","13.933065414428711","13.933065414428711","12.381468772888184","12.381468772888184","12.381468772888184","196.08612060546875","196.08612060546875","196.08612060546875","3.2769315242767334","3.2769315242767334","3.2769315242767334","187.3638458251953","187.3638458251953","187.3638458251953","71.11293029785156","71.11293029785156","71.11293029785156","196.131103515625","196.131103515625","196.131103515625","44.9322395324707","44.9322395324707","44.9322395324707","188.3340606689453","188.3340606689453","188.3340606689453","70.69722747802734","70.69722747802734","70.69722747802734"
"309","-26.331409454345703","-26.331409454345703","-26.331409454345703","-23.257204055786133","-23.257204055786133","-23.257204055786133","178.05882263183594","178.05882263183594","178.05882263183594","177.956298828125","177.956298828125","177.956298828125","44.86030960083008","44.86030960083008","44.86030960083008","45.1851921081543","45.1851921081543","45.1851921081543","17.239521026611328","17.239521026611328","17.239521026611328","17.384763717651367","17.384763717651367","17.384763717651367","13.892373085021973","13.892373085021973","13.892373085021973","12.38582706451416","12.38582706451416","12.38582706451416","196.0861358642578","196.0861358642578","196.0861358642578","3.2400622367858887","3.2400622367858887","3.2400622367858887","187.3682098388672","187.3682098388672","187.3682098388672","71.02127075195312","71.02127075195312","71.02127075195312","196.13816833496094","196.13816833496094","196.13816833496094","44.59413528442383","44.59413528442383","44.59413528442383","188.22210693359375","188.22210693359375","188.22210693359375","70.72734832763672","70.72734832763672","70.72734832763672"
"310","-26.296865463256836","-26.296865463256836","-26.296865463256836","-23.37405014038086","-23.37405014038086","-23.37405014038086","178.0496368408203","178.0496368408203","178.0496368408203","177.9622802734375","177.9622802734375","177.9622802734375","44.83735656738281","44.83735656738281","44.83735656738281","45.207969665527344","45.207969665527344","45.207969665527344","17.215702056884766","17.215702056884766","17.215702056884766","17.391334533691406","17.391334533691406","17.391334533691406","13.875236511230469","13.875236511230469","13.875236511230469","12.329645156860352","12.329645156860352","12.329645156860352","196.08285522460938","196.08285522460938","196.08285522460938","3.181311845779419","3.181311845779419","3.181311845779419","187.3751220703125","187.3751220703125","187.3751220703125","70.98986053466797","70.98986053466797","70.98986053466797","196.13754272460938","196.13754272460938","196.13754272460938","44.3264274597168","44.3264274597168","44.3264274597168","188.21559143066406","188.21559143066406","188.21559143066406","70.74851989746094","70.74851989746094","70.74851989746094"
"311","-26.22013282775879","-26.22013282775879","-26.22013282775879","-23.369155883789062","-23.369155883789062","-23.369155883789062","178.041259765625","178.041259765625","178.041259765625","177.95608520507812","177.95608520507812","177.95608520507812","44.83128356933594","44.83128356933594","44.83128356933594","45.21893310546875","45.21893310546875","45.21893310546875","17.208398818969727","17.208398818969727","17.208398818969727","17.401535034179688","17.401535034179688","17.401535034179688","13.860353469848633","13.860353469848633","13.860353469848633","12.28370189666748","12.28370189666748","12.28370189666748","196.08099365234375","196.08099365234375","196.08099365234375","3.1219873428344727","3.1219873428344727","3.1219873428344727","187.3876953125","187.3876953125","187.3876953125","70.98160552978516","70.98160552978516","70.98160552978516","196.1378936767578","196.1378936767578","196.1378936767578","44.48857498168945","44.48857498168945","44.48857498168945","188.12747192382812","188.12747192382812","188.12747192382812","70.76795196533203","70.76795196533203","70.76795196533203"
"312","-26.174190521240234","-26.174190521240234","-26.174190521240234","-23.43153190612793","-23.43153190612793","-23.43153190612793","178.042236328125","178.042236328125","178.042236328125","177.94529724121094","177.94529724121094","177.94529724121094","44.92538070678711","44.92538070678711","44.92538070678711","45.21678924560547","45.21678924560547","45.21678924560547","17.28830337524414","17.28830337524414","17.28830337524414","17.409334182739258","17.409334182739258","17.409334182739258","13.83060359954834","13.83060359954834","13.83060359954834","12.303364753723145","12.303364753723145","12.303364753723145","196.0791015625","196.0791015625","196.0791015625","3.0769543647766113","3.0769543647766113","3.0769543647766113","187.3760528564453","187.3760528564453","187.3760528564453","70.9463119506836","70.9463119506836","70.9463119506836","196.12474060058594","196.12474060058594","196.12474060058594","44.3199577331543","44.3199577331543","44.3199577331543","188.0977783203125","188.0977783203125","188.0977783203125","70.33633422851562","70.33633422851562","70.33633422851562"
"313","-26.134790420532227","-26.134790420532227","-26.134790420532227","-23.42816925048828","-23.42816925048828","-23.42816925048828","178.0167236328125","178.0167236328125","178.0167236328125","177.9458770751953","177.9458770751953","177.9458770751953","44.925045013427734","44.925045013427734","44.925045013427734","45.15363311767578","45.15363311767578","45.15363311767578","17.288862228393555","17.288862228393555","17.288862228393555","17.557052612304688","17.557052612304688","17.557052612304688","13.827641487121582","13.827641487121582","13.827641487121582","12.283857345581055","12.283857345581055","12.283857345581055","196.08303833007812","196.08303833007812","196.08303833007812","3.058844804763794","3.058844804763794","3.058844804763794","187.37435913085938","187.37435913085938","187.37435913085938","70.95375061035156","70.95375061035156","70.95375061035156","196.1300506591797","196.1300506591797","196.1300506591797","44.4078369140625","44.4078369140625","44.4078369140625","188.1962432861328","188.1962432861328","188.1962432861328","70.18638610839844","70.18638610839844","70.18638610839844"
"314","-26.095670700073242","-26.095670700073242","-26.095670700073242","-23.455154418945312","-23.455154418945312","-23.455154418945312","178.01832580566406","178.01832580566406","178.01832580566406","177.93899536132812","177.93899536132812","177.93899536132812","44.90913391113281","44.90913391113281","44.90913391113281","45.23622512817383","45.23622512817383","45.23622512817383","17.283721923828125","17.283721923828125","17.283721923828125","17.562559127807617","17.562559127807617","17.562559127807617","13.752076148986816","13.752076148986816","13.752076148986816","12.25840950012207","12.25840950012207","12.25840950012207","196.0870361328125","196.0870361328125","196.0870361328125","3.046694755554199","3.046694755554199","3.046694755554199","187.45474243164062","187.45474243164062","187.45474243164062","70.8305435180664","70.8305435180664","70.8305435180664","196.10658264160156","196.10658264160156","196.10658264160156","44.48894500732422","44.48894500732422","44.48894500732422","188.1527099609375","188.1527099609375","188.1527099609375","70.34690856933594","70.34690856933594","70.34690856933594"
