"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX"
"1643","-1.2972673177719116","-1.2972673177719116","-1.2972673177719116","-0.6892786622047424","-0.6892786622047424","-0.6892786622047424","197.23959350585938","197.23959350585938","197.23959350585938","13.67767333984375","13.67767333984375","13.67767333984375","7.114448070526123","7.114448070526123","7.114448070526123","197.0656280517578","197.0656280517578","197.0656280517578","-1.1566390991210938","-1.1566390991210938","-1.1566390991210938","-0.900907576084137","-0.900907576084137","-0.900907576084137","8.947749137878418","8.947749137878418","8.947749137878418","15.88649845123291","15.88649845123291","15.88649845123291","13.282487869262695","13.282487869262695","13.282487869262695","196.03909301757812","196.03909301757812","196.03909301757812","","",""
"1644","-1.2999706268310547","-1.2999706268310547","-1.2999706268310547","-0.6473367810249329","-0.6473367810249329","-0.6473367810249329","197.240234375","197.240234375","197.240234375","13.744020462036133","13.744020462036133","13.744020462036133","7.11093807220459","7.11093807220459","7.11093807220459","197.06527709960938","197.06527709960938","197.06527709960938","-1.1497786045074463","-1.1497786045074463","-1.1497786045074463","-0.9602124094963074","-0.9602124094963074","-0.9602124094963074","8.947266578674316","8.947266578674316","8.947266578674316","15.962777137756348","15.962777137756348","15.962777137756348","13.258691787719727","13.258691787719727","13.258691787719727","196.0394287109375","196.0394287109375","196.0394287109375","","",""
"1645","-1.2967443466186523","-1.2967443466186523","-1.2967443466186523","-0.6347737908363342","-0.6347737908363342","-0.6347737908363342","197.24246215820312","197.24246215820312","197.24246215820312","13.809063911437988","13.809063911437988","13.809063911437988","7.110103607177734","7.110103607177734","7.110103607177734","197.06521606445312","197.06521606445312","197.06521606445312","-1.137008547782898","-1.137008547782898","-1.137008547782898","-1.0193074941635132","-1.0193074941635132","-1.0193074941635132","8.957518577575684","8.957518577575684","8.957518577575684","16.03221321105957","16.03221321105957","16.03221321105957","13.236092567443848","13.236092567443848","13.236092567443848","196.03436279296875","196.03436279296875","196.03436279296875","","",""
"1646","-1.2880841493606567","-1.2880841493606567","-1.2880841493606567","-0.627441942691803","-0.627441942691803","-0.627441942691803","197.24417114257812","197.24417114257812","197.24417114257812","13.79494571685791","13.79494571685791","13.79494571685791","7.107450485229492","7.107450485229492","7.107450485229492","197.06561279296875","197.06561279296875","197.06561279296875","-1.1215795278549194","-1.1215795278549194","-1.1215795278549194","-1.0217984914779663","-1.0217984914779663","-1.0217984914779663","8.962464332580566","8.962464332580566","8.962464332580566","16.104717254638672","16.104717254638672","16.104717254638672","13.214075088500977","13.214075088500977","13.214075088500977","196.0343475341797","196.0343475341797","196.0343475341797","","",""
"1647","-1.2553590536117554","-1.2553590536117554","-1.2553590536117554","-0.5908536314964294","-0.5908536314964294","-0.5908536314964294","197.2436065673828","197.2436065673828","197.2436065673828","13.808192253112793","13.808192253112793","13.808192253112793","7.103907108306885","7.103907108306885","7.103907108306885","197.06591796875","197.06591796875","197.06591796875","-1.0986758470535278","-1.0986758470535278","-1.0986758470535278","-1.0729148387908936","-1.0729148387908936","-1.0729148387908936","8.968759536743164","8.968759536743164","8.968759536743164","16.180158615112305","16.180158615112305","16.180158615112305","13.199660301208496","13.199660301208496","13.199660301208496","196.03465270996094","196.03465270996094","196.03465270996094","","",""
"1648","-1.2581760883331299","-1.2581760883331299","-1.2581760883331299","-0.5654047727584839","-0.5654047727584839","-0.5654047727584839","197.24493408203125","197.24493408203125","197.24493408203125","13.832954406738281","13.832954406738281","13.832954406738281","7.100120544433594","7.100120544433594","7.100120544433594","197.0658416748047","197.0658416748047","197.0658416748047","-1.079572319984436","-1.079572319984436","-1.079572319984436","-1.0860042572021484","-1.0860042572021484","-1.0860042572021484","8.979020118713379","8.979020118713379","8.979020118713379","16.262313842773438","16.262313842773438","16.262313842773438","13.179295539855957","13.179295539855957","13.179295539855957","196.0352325439453","196.0352325439453","196.0352325439453","","",""
"1649","-1.2320972681045532","-1.2320972681045532","-1.2320972681045532","-0.5343930125236511","-0.5343930125236511","-0.5343930125236511","197.25779724121094","197.25779724121094","197.25779724121094","13.840526580810547","13.840526580810547","13.840526580810547","7.097177505493164","7.097177505493164","7.097177505493164","197.0658416748047","197.0658416748047","197.0658416748047","-1.071894645690918","-1.071894645690918","-1.071894645690918","-1.1052796840667725","-1.1052796840667725","-1.1052796840667725","8.987752914428711","8.987752914428711","8.987752914428711","16.333894729614258","16.333894729614258","16.333894729614258","13.163653373718262","13.163653373718262","13.163653373718262","196.0331573486328","196.0331573486328","196.0331573486328","","",""
"1650","-1.2377047538757324","-1.2377047538757324","-1.2377047538757324","-0.517550528049469","-0.517550528049469","-0.517550528049469","197.24623107910156","197.24623107910156","197.24623107910156","13.835236549377441","13.835236549377441","13.835236549377441","7.093180179595947","7.093180179595947","7.093180179595947","197.0658416748047","197.0658416748047","197.0658416748047","-1.0631030797958374","-1.0631030797958374","-1.0631030797958374","-1.1158053874969482","-1.1158053874969482","-1.1158053874969482","8.99548053741455","8.99548053741455","8.99548053741455","16.414867401123047","16.414867401123047","16.414867401123047","13.145387649536133","13.145387649536133","13.145387649536133","196.03521728515625","196.03521728515625","196.03521728515625","","",""
"1651","-1.242427110671997","-1.242427110671997","-1.242427110671997","-0.5039597153663635","-0.5039597153663635","-0.5039597153663635","197.2461395263672","197.2461395263672","197.2461395263672","13.786474227905273","13.786474227905273","13.786474227905273","7.089175224304199","7.089175224304199","7.089175224304199","197.06581115722656","197.06581115722656","197.06581115722656","-1.0531545877456665","-1.0531545877456665","-1.0531545877456665","-1.1659340858459473","-1.1659340858459473","-1.1659340858459473","9.00664234161377","9.00664234161377","9.00664234161377","16.499174118041992","16.499174118041992","16.499174118041992","13.120932579040527","13.120932579040527","13.120932579040527","196.03594970703125","196.03594970703125","196.03594970703125","","",""
"1652","-1.2381442785263062","-1.2381442785263062","-1.2381442785263062","-0.49165400862693787","-0.49165400862693787","-0.49165400862693787","197.24632263183594","197.24632263183594","197.24632263183594","13.762274742126465","13.762274742126465","13.762274742126465","7.0883684158325195","7.0883684158325195","7.0883684158325195","197.0658721923828","197.0658721923828","197.0658721923828","-1.0420198440551758","-1.0420198440551758","-1.0420198440551758","-1.1870287656784058","-1.1870287656784058","-1.1870287656784058","9.013528823852539","9.013528823852539","9.013528823852539","16.568218231201172","16.568218231201172","16.568218231201172","13.099590301513672","13.099590301513672","13.099590301513672","196.03555297851562","196.03555297851562","196.03555297851562","","",""
"1653","-1.2087441682815552","-1.2087441682815552","-1.2087441682815552","-0.47100305557250977","-0.47100305557250977","-0.47100305557250977","197.23524475097656","197.23524475097656","197.23524475097656","13.723763465881348","13.723763465881348","13.723763465881348","7.089608669281006","7.089608669281006","7.089608669281006","197.06602478027344","197.06602478027344","197.06602478027344","-1.0280382633209229","-1.0280382633209229","-1.0280382633209229","-1.2062801122665405","-1.2062801122665405","-1.2062801122665405","9.017695426940918","9.017695426940918","9.017695426940918","16.632801055908203","16.632801055908203","16.632801055908203","13.087606430053711","13.087606430053711","13.087606430053711","196.03611755371094","196.03611755371094","196.03611755371094","","",""
"1654","-1.2125611305236816","-1.2125611305236816","-1.2125611305236816","-0.45009279251098633","-0.45009279251098633","-0.45009279251098633","197.23753356933594","197.23753356933594","197.23753356933594","13.697903633117676","13.697903633117676","13.697903633117676","7.085744380950928","7.085744380950928","7.085744380950928","197.06600952148438","197.06600952148438","197.06600952148438","-1.00770103931427","-1.00770103931427","-1.00770103931427","-1.2008178234100342","-1.2008178234100342","-1.2008178234100342","9.02320384979248","9.02320384979248","9.02320384979248","16.693801879882812","16.693801879882812","16.693801879882812","13.066693305969238","13.066693305969238","13.066693305969238","196.0321044921875","196.0321044921875","196.0321044921875","","",""
"1655","-1.2163180112838745","-1.2163180112838745","-1.2163180112838745","-0.42701297998428345","-0.42701297998428345","-0.42701297998428345","197.24252319335938","197.24252319335938","197.24252319335938","13.665495872497559","13.665495872497559","13.665495872497559","7.082731246948242","7.082731246948242","7.082731246948242","197.0658416748047","197.0658416748047","197.0658416748047","-0.9928011298179626","-0.9928011298179626","-0.9928011298179626","-1.2248234748840332","-1.2248234748840332","-1.2248234748840332","9.025949478149414","9.025949478149414","9.025949478149414","16.7600040435791","16.7600040435791","16.7600040435791","13.059346199035645","13.059346199035645","13.059346199035645","196.03199768066406","196.03199768066406","196.03199768066406","","",""
"1656","-1.2209266424179077","-1.2209266424179077","-1.2209266424179077","-0.4008980691432953","-0.4008980691432953","-0.4008980691432953","197.249267578125","197.249267578125","197.249267578125","13.639411926269531","13.639411926269531","13.639411926269531","7.077807903289795","7.077807903289795","7.077807903289795","197.0658721923828","197.0658721923828","197.0658721923828","-0.9709874987602234","-0.9709874987602234","-0.9709874987602234","-1.2187700271606445","-1.2187700271606445","-1.2187700271606445","9.06253719329834","9.06253719329834","9.06253719329834","16.83164405822754","16.83164405822754","16.83164405822754","13.040515899658203","13.040515899658203","13.040515899658203","196.0320587158203","196.0320587158203","196.0320587158203","","",""
"1657","-1.222729206085205","-1.222729206085205","-1.222729206085205","-0.39184054732322693","-0.39184054732322693","-0.39184054732322693","197.2606964111328","197.2606964111328","197.2606964111328","13.615519523620605","13.615519523620605","13.615519523620605","7.073817253112793","7.073817253112793","7.073817253112793","197.06605529785156","197.06605529785156","197.06605529785156","-0.9419786334037781","-0.9419786334037781","-0.9419786334037781","-1.25202214717865","-1.25202214717865","-1.25202214717865","9.053157806396484","9.053157806396484","9.053157806396484","16.90218734741211","16.90218734741211","16.90218734741211","13.058531761169434","13.058531761169434","13.058531761169434","196.03402709960938","196.03402709960938","196.03402709960938","","",""
"1658","-1.2228034734725952","-1.2228034734725952","-1.2228034734725952","-0.4101760983467102","-0.4101760983467102","-0.4101760983467102","197.24630737304688","197.24630737304688","197.24630737304688","13.596193313598633","13.596193313598633","13.596193313598633","7.0672712326049805","7.0672712326049805","7.0672712326049805","197.0660400390625","197.0660400390625","197.0660400390625","-0.9255704879760742","-0.9255704879760742","-0.9255704879760742","-1.2917100191116333","-1.2917100191116333","-1.2917100191116333","9.06081485748291","9.06081485748291","9.06081485748291","16.962839126586914","16.962839126586914","16.962839126586914","13.053105354309082","13.053105354309082","13.053105354309082","196.03427124023438","196.03427124023438","196.03427124023438","","",""
"1659","-1.2070131301879883","-1.2070131301879883","-1.2070131301879883","-0.4054984450340271","-0.4054984450340271","-0.4054984450340271","197.257568359375","197.257568359375","197.257568359375","13.5864839553833","13.5864839553833","13.5864839553833","7.059951305389404","7.059951305389404","7.059951305389404","197.0662078857422","197.0662078857422","197.0662078857422","-0.8905089497566223","-0.8905089497566223","-0.8905089497566223","-1.2743622064590454","-1.2743622064590454","-1.2743622064590454","9.053116798400879","9.053116798400879","9.053116798400879","17.016786575317383","17.016786575317383","17.016786575317383","13.05532455444336","13.05532455444336","13.05532455444336","196.03445434570312","196.03445434570312","196.03445434570312","","",""
"1660","-1.2033977508544922","-1.2033977508544922","-1.2033977508544922","-0.39318808913230896","-0.39318808913230896","-0.39318808913230896","197.25424194335938","197.25424194335938","197.25424194335938","13.572031021118164","13.572031021118164","13.572031021118164","7.0535173416137695","7.0535173416137695","7.0535173416137695","197.06639099121094","197.06639099121094","197.06639099121094","-0.8754863142967224","-0.8754863142967224","-0.8754863142967224","-1.2680009603500366","-1.2680009603500366","-1.2680009603500366","9.053413391113281","9.053413391113281","9.053413391113281","17.07328987121582","17.07328987121582","17.07328987121582","13.053753852844238","13.053753852844238","13.053753852844238","196.03372192382812","196.03372192382812","196.03372192382812","","",""
"1661","-1.1912728548049927","-1.1912728548049927","-1.1912728548049927","-0.42336922883987427","-0.42336922883987427","-0.42336922883987427","197.26341247558594","197.26341247558594","197.26341247558594","13.560867309570312","13.560867309570312","13.560867309570312","7.045216083526611","7.045216083526611","7.045216083526611","197.06658935546875","197.06658935546875","197.06658935546875","-0.8572486042976379","-0.8572486042976379","-0.8572486042976379","-1.2662163972854614","-1.2662163972854614","-1.2662163972854614","9.050658226013184","9.050658226013184","9.050658226013184","17.129560470581055","17.129560470581055","17.129560470581055","13.03745174407959","13.03745174407959","13.03745174407959","196.02957153320312","196.02957153320312","196.02957153320312","","",""
"1662","-1.167990803718567","-1.167990803718567","-1.167990803718567","-0.3999273180961609","-0.3999273180961609","-0.3999273180961609","197.26168823242188","197.26168823242188","197.26168823242188","13.561140060424805","13.561140060424805","13.561140060424805","7.039155006408691","7.039155006408691","7.039155006408691","197.06655883789062","197.06655883789062","197.06655883789062","-0.8326851725578308","-0.8326851725578308","-0.8326851725578308","-1.2493367195129395","-1.2493367195129395","-1.2493367195129395","9.055758476257324","9.055758476257324","9.055758476257324","17.18805503845215","17.18805503845215","17.18805503845215","13.036301612854004","13.036301612854004","13.036301612854004","196.02955627441406","196.02955627441406","196.02955627441406","","",""
"1663","-1.1393532752990723","-1.1393532752990723","-1.1393532752990723","-0.4000280797481537","-0.4000280797481537","-0.4000280797481537","197.27346801757812","197.27346801757812","197.27346801757812","13.567018508911133","13.567018508911133","13.567018508911133","7.032693862915039","7.032693862915039","7.032693862915039","197.0664520263672","197.0664520263672","197.0664520263672","-0.8112776875495911","-0.8112776875495911","-0.8112776875495911","-1.246131420135498","-1.246131420135498","-1.246131420135498","9.062201499938965","9.062201499938965","9.062201499938965","17.24043846130371","17.24043846130371","17.24043846130371","13.0141019821167","13.0141019821167","13.0141019821167","196.0289306640625","196.0289306640625","196.0289306640625","","",""
"1664","-1.1332913637161255","-1.1332913637161255","-1.1332913637161255","-0.43354520201683044","-0.43354520201683044","-0.43354520201683044","197.28587341308594","197.28587341308594","197.28587341308594","13.570660591125488","13.570660591125488","13.570660591125488","7.027375221252441","7.027375221252441","7.027375221252441","197.06666564941406","197.06666564941406","197.06666564941406","-0.7933412194252014","-0.7933412194252014","-0.7933412194252014","-1.2736233472824097","-1.2736233472824097","-1.2736233472824097","9.067431449890137","9.067431449890137","9.067431449890137","17.29067039489746","17.29067039489746","17.29067039489746","13.008841514587402","13.008841514587402","13.008841514587402","196.02978515625","196.02978515625","196.02978515625","","",""
