"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"201","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.555850982666016","13.555850982666016","13.555850982666016","137.84840393066406","137.84840393066406","137.84840393066406","13.611701965332031","13.611701965332031","13.611701965332031","169.60638427734375","169.60638427734375","169.60638427734375","15.569149017333984","15.569149017333984","15.569149017333984","46.74734115600586","46.74734115600586","46.74734115600586","51.14583206176758","51.14583206176758","51.14583206176758","183.4375","183.4375","183.4375","62.70573043823242","62.70573043823242","62.70573043823242","170.6223907470703","170.6223907470703","170.6223907470703","11.888020515441895","11.888020515441895","11.888020515441895","9.9921875","9.9921875","9.9921875","30.5078125","30.5078125","30.5078125","169.484375","169.484375","169.484375","17.66927146911621","17.66927146911621","17.66927146911621","162.4739532470703","162.4739532470703","162.4739532470703"
"202","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.529254913330078","13.529254913330078","13.529254913330078","136.89894104003906","136.89894104003906","136.89894104003906","13.58510684967041","13.58510684967041","13.58510684967041","170.9414825439453","170.9414825439453","170.9414825439453","15.199467658996582","15.199467658996582","15.199467658996582","46.72340393066406","46.72340393066406","46.72340393066406","48.24479293823242","48.24479293823242","48.24479293823242","174.3098907470703","174.3098907470703","174.3098907470703","75.83072662353516","75.83072662353516","75.83072662353516","180.0364532470703","180.0364532470703","180.0364532470703","11.893229484558105","11.893229484558105","11.893229484558105","9.872395515441895","9.872395515441895","9.872395515441895","31.91145896911621","31.91145896911621","31.91145896911621","163.8203125","163.8203125","163.8203125","12.322916984558105","12.322916984558105","12.322916984558105","163.3229217529297","163.3229217529297","163.3229217529297"
"203","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.492021560668945","13.492021560668945","13.492021560668945","137.82713317871094","137.82713317871094","137.82713317871094","13.574467658996582","13.574467658996582","13.574467658996582","174.13563537597656","174.13563537597656","174.13563537597656","15.132978439331055","15.132978439331055","15.132978439331055","49.087764739990234","49.087764739990234","49.087764739990234","46.28645706176758","46.28645706176758","46.28645706176758","174.3098907470703","174.3098907470703","174.3098907470703","70.75260162353516","70.75260162353516","70.75260162353516","174.2369842529297","174.2369842529297","174.2369842529297","12.213541984558105","12.213541984558105","12.213541984558105","9.635416984558105","9.635416984558105","9.635416984558105","39.0390625","39.0390625","39.0390625","160.9557342529297","160.9557342529297","160.9557342529297","12.28125","12.28125","12.28125","164.3229217529297","164.3229217529297","164.3229217529297"
"204","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.5","13.5","13.5","140.199462890625","140.199462890625","140.199462890625","13.566489219665527","13.566489219665527","13.566489219665527","176.33511352539062","176.33511352539062","176.33511352539062","15.130319595336914","15.130319595336914","15.130319595336914","52.10904312133789","52.10904312133789","52.10904312133789","40.265625","40.265625","40.265625","174.3098907470703","174.3098907470703","174.3098907470703","70.7578125","70.7578125","70.7578125","174.2369842529297","174.2369842529297","174.2369842529297","12.052083015441895","12.052083015441895","12.052083015441895","9.640625","9.640625","9.640625","37.17448043823242","37.17448043823242","37.17448043823242","157.4140625","157.4140625","157.4140625","12.28125","12.28125","12.28125","166.3333282470703","166.3333282470703","166.3333282470703"
"205","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.617021560668945","13.617021560668945","13.617021560668945","141.52127075195312","141.52127075195312","141.52127075195312","13.547872543334961","13.547872543334961","13.547872543334961","176.33511352539062","176.33511352539062","176.33511352539062","15.265957832336426","15.265957832336426","15.265957832336426","50.039894104003906","50.039894104003906","50.039894104003906","48.23176956176758","48.23176956176758","48.23176956176758","174.3098907470703","174.3098907470703","174.3098907470703","71.2734375","71.2734375","71.2734375","174.2369842529297","174.2369842529297","174.2369842529297","12.432291984558105","12.432291984558105","12.432291984558105","10.450520515441895","10.450520515441895","10.450520515441895","39.89583206176758","39.89583206176758","39.89583206176758","157.4140625","157.4140625","157.4140625","12.0625","12.0625","12.0625","163.5963592529297","163.5963592529297","163.5963592529297"
"206","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","14.06382942199707","14.06382942199707","14.06382942199707","139.3377685546875","139.3377685546875","139.3377685546875","13.53989315032959","13.53989315032959","13.53989315032959","176.04786682128906","176.04786682128906","176.04786682128906","15.242021560668945","15.242021560668945","15.242021560668945","48.46808624267578","48.46808624267578","48.46808624267578","55.63020706176758","55.63020706176758","55.63020706176758","163.3072967529297","163.3072967529297","163.3072967529297","85.71353912353516","85.71353912353516","85.71353912353516","174.2369842529297","174.2369842529297","174.2369842529297","12.213541984558105","12.213541984558105","12.213541984558105","10.377604484558105","10.377604484558105","10.377604484558105","40.39323043823242","40.39323043823242","40.39323043823242","157.5859375","157.5859375","157.5859375","12.075520515441895","12.075520515441895","12.075520515441895","157.2630157470703","157.2630157470703","157.2630157470703"
"207","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.81117057800293","13.81117057800293","13.81117057800293","141.9175567626953","141.9175567626953","141.9175567626953","13.553191184997559","13.553191184997559","13.553191184997559","176.04786682128906","176.04786682128906","176.04786682128906","15.242021560668945","15.242021560668945","15.242021560668945","48.460105895996094","48.460105895996094","48.460105895996094","68.37239837646484","68.37239837646484","68.37239837646484","163.3072967529297","163.3072967529297","163.3072967529297","84.44271087646484","84.44271087646484","84.44271087646484","173.8463592529297","173.8463592529297","173.8463592529297","12.177083015441895","12.177083015441895","12.177083015441895","10.296875","10.296875","10.296875","45.328125","45.328125","45.328125","157.5859375","157.5859375","157.5859375","12.013020515441895","12.013020515441895","12.013020515441895","160.171875","160.171875","160.171875"
"208","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.803191184997559","13.803191184997559","13.803191184997559","142.38563537597656","142.38563537597656","142.38563537597656","14.093085289001465","14.093085289001465","14.093085289001465","176.04786682128906","176.04786682128906","176.04786682128906","15.239361763000488","15.239361763000488","15.239361763000488","48.430850982666016","48.430850982666016","48.430850982666016","69.09375","69.09375","69.09375","154.9010467529297","154.9010467529297","154.9010467529297","78.60677337646484","78.60677337646484","78.60677337646484","183.5963592529297","183.5963592529297","183.5963592529297","11.299479484558105","11.299479484558105","11.299479484558105","10.296875","10.296875","10.296875","46.3046875","46.3046875","46.3046875","161.7239532470703","161.7239532470703","161.7239532470703","11.953125","11.953125","11.953125","158.0026092529297","158.0026092529297","158.0026092529297"
"209","198.0877685546875","198.0877685546875","198.0877685546875","198.98403930664062","198.98403930664062","198.98403930664062","13.78989315032959","13.78989315032959","13.78989315032959","141.02394104003906","141.02394104003906","141.02394104003906","14.090425491333008","14.090425491333008","14.090425491333008","174.5372314453125","174.5372314453125","174.5372314453125","15.191489219665527","15.191489219665527","15.191489219665527","48.835105895996094","48.835105895996094","48.835105895996094","74.953125","74.953125","74.953125","155.046875","155.046875","155.046875","90.76302337646484","90.76302337646484","90.76302337646484","186.6145782470703","186.6145782470703","186.6145782470703","11.518229484558105","11.518229484558105","11.518229484558105","10.296875","10.296875","10.296875","44.80989456176758","44.80989456176758","44.80989456176758","166.859375","166.859375","166.859375","12.096354484558105","12.096354484558105","12.096354484558105","160.6848907470703","160.6848907470703","160.6848907470703"
"210","198.1303253173828","198.1303253173828","198.1303253173828","198.98403930664062","198.98403930664062","198.98403930664062","13.781914710998535","13.781914710998535","13.781914710998535","139.875","139.875","139.875","14.090425491333008","14.090425491333008","14.090425491333008","174.95213317871094","174.95213317871094","174.95213317871094","12.31382942199707","12.31382942199707","12.31382942199707","48.02925491333008","48.02925491333008","48.02925491333008","80.16146087646484","80.16146087646484","80.16146087646484","165.2057342529297","165.2057342529297","165.2057342529297","80.16146087646484","80.16146087646484","80.16146087646484","176.7473907470703","176.7473907470703","176.7473907470703","11.697916984558105","11.697916984558105","11.697916984558105","11.234375","11.234375","11.234375","47.05208206176758","47.05208206176758","47.05208206176758","165.484375","165.484375","165.484375","11.997395515441895","11.997395515441895","11.997395515441895","159.6953125","159.6953125","159.6953125"
"211","198.1303253173828","198.1303253173828","198.1303253173828","198.98403930664062","198.98403930664062","198.98403930664062","13.707447052001953","13.707447052001953","13.707447052001953","141.82713317871094","141.82713317871094","141.82713317871094","13.893616676330566","13.893616676330566","13.893616676330566","174.95213317871094","174.95213317871094","174.95213317871094","12.329787254333496","12.329787254333496","12.329787254333496","44.63298034667969","44.63298034667969","44.63298034667969","85.515625","85.515625","85.515625","171.4635467529297","171.4635467529297","171.4635467529297","80.40364837646484","80.40364837646484","80.40364837646484","168.03125","168.03125","168.03125","11.994791984558105","11.994791984558105","11.994791984558105","11.1953125","11.1953125","11.1953125","45.94270706176758","45.94270706176758","45.94270706176758","165.484375","165.484375","165.484375","12.653645515441895","12.653645515441895","12.653645515441895","159.8489532470703","159.8489532470703","159.8489532470703"
"212","198.1303253173828","198.1303253173828","198.1303253173828","198.98403930664062","198.98403930664062","198.98403930664062","13.683510780334473","13.683510780334473","13.683510780334473","143.46011352539062","143.46011352539062","143.46011352539062","13.869680404663086","13.869680404663086","13.869680404663086","174.9920196533203","174.9920196533203","174.9920196533203","12.364361763000488","12.364361763000488","12.364361763000488","44.5","44.5","44.5","85.49739837646484","85.49739837646484","85.49739837646484","171.4635467529297","171.4635467529297","171.4635467529297","78.953125","78.953125","78.953125","168.1145782470703","168.1145782470703","168.1145782470703","11.997395515441895","11.997395515441895","11.997395515441895","11.197916984558105","11.197916984558105","11.197916984558105","45.9375","45.9375","45.9375","164.7421875","164.7421875","164.7421875","14.255208015441895","14.255208015441895","14.255208015441895","158.6197967529297","158.6197967529297","158.6197967529297"
"213","199.19680786132812","199.19680786132812","199.19680786132812","199.49734497070312","199.49734497070312","199.49734497070312","13.691489219665527","13.691489219665527","13.691489219665527","142.04786682128906","142.04786682128906","142.04786682128906","13.417552947998047","13.417552947998047","13.417552947998047","175.66488647460938","175.66488647460938","175.66488647460938","12.095745086669922","12.095745086669922","12.095745086669922","44.60904312133789","44.60904312133789","44.60904312133789","91.58072662353516","91.58072662353516","91.58072662353516","165.1822967529297","165.1822967529297","165.1822967529297","63.453125","63.453125","63.453125","164.3932342529297","164.3932342529297","164.3932342529297","15.138020515441895","15.138020515441895","15.138020515441895","11.203125","11.203125","11.203125","45.41926956176758","45.41926956176758","45.41926956176758","165.6822967529297","165.6822967529297","165.6822967529297","14.143229484558105","14.143229484558105","14.143229484558105","158.609375","158.609375","158.609375"
"214","199.19680786132812","199.19680786132812","199.19680786132812","200","200","200","14.97606372833252","14.97606372833252","14.97606372833252","138.39361572265625","138.39361572265625","138.39361572265625","13.422872543334961","13.422872543334961","13.422872543334961","177.65159606933594","177.65159606933594","177.65159606933594","12.074467658996582","12.074467658996582","12.074467658996582","44.70744705200195","44.70744705200195","44.70744705200195","95.171875","95.171875","95.171875","174.3098907470703","174.3098907470703","174.3098907470703","53.42448043823242","53.42448043823242","53.42448043823242","164.3932342529297","164.3932342529297","164.3932342529297","14.96875","14.96875","14.96875","11.2265625","11.2265625","11.2265625","47.07291793823242","47.07291793823242","47.07291793823242","165.6822967529297","165.6822967529297","165.6822967529297","13.916666984558105","13.916666984558105","13.916666984558105","158.2630157470703","158.2630157470703","158.2630157470703"
"215","199.19680786132812","199.19680786132812","199.19680786132812","200","200","200","14.018616676330566","14.018616676330566","14.018616676330566","135.88563537597656","135.88563537597656","135.88563537597656","13.430850982666016","13.430850982666016","13.430850982666016","177.2553253173828","177.2553253173828","177.2553253173828","12.066489219665527","12.066489219665527","12.066489219665527","44.696807861328125","44.696807861328125","44.696807861328125","95.68228912353516","95.68228912353516","95.68228912353516","164.5104217529297","164.5104217529297","164.5104217529297","52.61979293823242","52.61979293823242","52.61979293823242","170.8567657470703","170.8567657470703","170.8567657470703","14.565104484558105","14.565104484558105","14.565104484558105","11.315104484558105","11.315104484558105","11.315104484558105","47.22395706176758","47.22395706176758","47.22395706176758","169.8489532470703","169.8489532470703","169.8489532470703","13.770833015441895","13.770833015441895","13.770833015441895","155.2708282470703","155.2708282470703","155.2708282470703"
"216","199.19680786132812","199.19680786132812","199.19680786132812","200","200","200","15.81117057800293","15.81117057800293","15.81117057800293","136.14096069335938","136.14096069335938","136.14096069335938","13.428191184997559","13.428191184997559","13.428191184997559","177.2553253173828","177.2553253173828","177.2553253173828","12.06382942199707","12.06382942199707","12.06382942199707","46.71808624267578","46.71808624267578","46.71808624267578","100.72396087646484","100.72396087646484","100.72396087646484","151.1979217529297","151.1979217529297","151.1979217529297","64.49478912353516","64.49478912353516","64.49478912353516","170.7135467529297","170.7135467529297","170.7135467529297","14.565104484558105","14.565104484558105","14.565104484558105","11.481770515441895","11.481770515441895","11.481770515441895","52.76301956176758","52.76301956176758","52.76301956176758","164.328125","164.328125","164.328125","14.611979484558105","14.611979484558105","14.611979484558105","153.5026092529297","153.5026092529297","153.5026092529297"
