"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX"
"433","193.90692138671875","193.90692138671875","193.90692138671875","123.36170196533203","123.36170196533203","123.36170196533203","10.348403930664062","10.348403930664062","10.348403930664062","184.5079803466797","184.5079803466797","184.5079803466797","161.3696746826172","161.3696746826172","161.3696746826172","14.760638236999512","14.760638236999512","14.760638236999512","84.92819213867188","84.92819213867188","84.92819213867188","171.19415283203125","171.19415283203125","171.19415283203125","162.02394104003906","162.02394104003906","162.02394104003906","121.84840393066406","121.84840393066406","121.84840393066406","110.4122314453125","110.4122314453125","110.4122314453125","177.20213317871094","177.20213317871094","177.20213317871094","22.37765884399414","22.37765884399414","22.37765884399414","9.583333015441895","9.583333015441895","9.583333015441895"
"434","193.90692138671875","193.90692138671875","193.90692138671875","127.09840393066406","127.09840393066406","127.09840393066406","10.35106372833252","10.35106372833252","10.35106372833252","184.06915283203125","184.06915283203125","184.06915283203125","159.5957489013672","159.5957489013672","159.5957489013672","14.728723526000977","14.728723526000977","14.728723526000977","80.875","80.875","80.875","171.19415283203125","171.19415283203125","171.19415283203125","161.68084716796875","161.68084716796875","161.68084716796875","122.61701965332031","122.61701965332031","122.61701965332031","110.96808624267578","110.96808624267578","110.96808624267578","177.7127685546875","177.7127685546875","177.7127685546875","22.401596069335938","22.401596069335938","22.401596069335938","9.557291984558105","9.557291984558105","9.557291984558105"
"435","193.90692138671875","193.90692138671875","193.90692138671875","127.90957641601562","127.90957641601562","127.90957641601562","10.380319595336914","10.380319595336914","10.380319595336914","182.3085174560547","182.3085174560547","182.3085174560547","159.74734497070312","159.74734497070312","159.74734497070312","14.691489219665527","14.691489219665527","14.691489219665527","76.82447052001953","76.82447052001953","76.82447052001953","170.574462890625","170.574462890625","170.574462890625","162.2420196533203","162.2420196533203","162.2420196533203","123.55585479736328","123.55585479736328","123.55585479736328","110.82180786132812","110.82180786132812","110.82180786132812","174.7579803466797","174.7579803466797","174.7579803466797","22.393617630004883","22.393617630004883","22.393617630004883","9.513020515441895","9.513020515441895","9.513020515441895"
"436","193.90692138671875","193.90692138671875","193.90692138671875","127.0877685546875","127.0877685546875","127.0877685546875","10.308510780334473","10.308510780334473","10.308510780334473","182.3085174560547","182.3085174560547","182.3085174560547","160.300537109375","160.300537109375","160.300537109375","14.723403930664062","14.723403930664062","14.723403930664062","72.77393341064453","72.77393341064453","72.77393341064453","170.09840393066406","170.09840393066406","170.09840393066406","158.37234497070312","158.37234497070312","158.37234497070312","122.19947052001953","122.19947052001953","122.19947052001953","110.2978744506836","110.2978744506836","110.2978744506836","175.71807861328125","175.71807861328125","175.71807861328125","22.909574508666992","22.909574508666992","22.909574508666992","9.473958015441895","9.473958015441895","9.473958015441895"
"437","193.90692138671875","193.90692138671875","193.90692138671875","129.73670959472656","129.73670959472656","129.73670959472656","10.369680404663086","10.369680404663086","10.369680404663086","182.3085174560547","182.3085174560547","182.3085174560547","159.15692138671875","159.15692138671875","159.15692138671875","14.723403930664062","14.723403930664062","14.723403930664062","68.72074127197266","68.72074127197266","68.72074127197266","169.8377685546875","169.8377685546875","169.8377685546875","158.37234497070312","158.37234497070312","158.37234497070312","123.26861572265625","123.26861572265625","123.26861572265625","112.89627838134766","112.89627838134766","112.89627838134766","175.71807861328125","175.71807861328125","175.71807861328125","22.904254913330078","22.904254913330078","22.904254913330078","9.4375","9.4375","9.4375"
"438","193.90692138671875","193.90692138671875","193.90692138671875","133.73138427734375","133.73138427734375","133.73138427734375","10.247340202331543","10.247340202331543","10.247340202331543","182.3085174560547","182.3085174560547","182.3085174560547","158.49734497070312","158.49734497070312","158.49734497070312","14.734042167663574","14.734042167663574","14.734042167663574","64.65691375732422","64.65691375732422","64.65691375732422","169.55319213867188","169.55319213867188","169.55319213867188","158.37765502929688","158.37765502929688","158.37765502929688","124.55319213867188","124.55319213867188","124.55319213867188","114.92021179199219","114.92021179199219","114.92021179199219","177.90692138671875","177.90692138671875","177.90692138671875","26.941490173339844","26.941490173339844","26.941490173339844","9.3515625","9.3515625","9.3515625"
"439","193.90692138671875","193.90692138671875","193.90692138671875","137.4946746826172","137.4946746826172","137.4946746826172","10.234042167663574","10.234042167663574","10.234042167663574","181.50265502929688","181.50265502929688","181.50265502929688","161.17286682128906","161.17286682128906","161.17286682128906","14.68617057800293","14.68617057800293","14.68617057800293","60.603721618652344","60.603721618652344","60.603721618652344","168.10638427734375","168.10638427734375","168.10638427734375","156.800537109375","156.800537109375","156.800537109375","123.98936462402344","123.98936462402344","123.98936462402344","114.7127685546875","114.7127685546875","114.7127685546875","179.18882751464844","179.18882751464844","179.18882751464844","28.837766647338867","28.837766647338867","28.837766647338867","9.354166984558105","9.354166984558105","9.354166984558105"
"440","193.90692138671875","193.90692138671875","193.90692138671875","141.36170959472656","141.36170959472656","141.36170959472656","10.257978439331055","10.257978439331055","10.257978439331055","181.50265502929688","181.50265502929688","181.50265502929688","162.2047882080078","162.2047882080078","162.2047882080078","14.768616676330566","14.768616676330566","14.768616676330566","56.558509826660156","56.558509826660156","56.558509826660156","168.10638427734375","168.10638427734375","168.10638427734375","155.22340393066406","155.22340393066406","155.22340393066406","123.10372161865234","123.10372161865234","123.10372161865234","117.8377685546875","117.8377685546875","117.8377685546875","179.18882751464844","179.18882751464844","179.18882751464844","32.65691375732422","32.65691375732422","32.65691375732422","9.375","9.375","9.375"
"441","193.90692138671875","193.90692138671875","193.90692138671875","142.16488647460938","142.16488647460938","142.16488647460938","10.220745086669922","10.220745086669922","10.220745086669922","181.50265502929688","181.50265502929688","181.50265502929688","161.19680786132812","161.19680786132812","161.19680786132812","14.718085289001465","14.718085289001465","14.718085289001465","52.72340393066406","52.72340393066406","52.72340393066406","165.79786682128906","165.79786682128906","165.79786682128906","156.12234497070312","156.12234497070312","156.12234497070312","125.02659606933594","125.02659606933594","125.02659606933594","117.85106658935547","117.85106658935547","117.85106658935547","179.18882751464844","179.18882751464844","179.18882751464844","33.41755294799805","33.41755294799805","33.41755294799805","9.325520515441895","9.325520515441895","9.325520515441895"
"442","193.90692138671875","193.90692138671875","193.90692138671875","142.77394104003906","142.77394104003906","142.77394104003906","10.324467658996582","10.324467658996582","10.324467658996582","179.4707489013672","179.4707489013672","179.4707489013672","158.07713317871094","158.07713317871094","158.07713317871094","14.757978439331055","14.757978439331055","14.757978439331055","48.72074508666992","48.72074508666992","48.72074508666992","164.175537109375","164.175537109375","164.175537109375","157.02659606933594","157.02659606933594","157.02659606933594","126.81649017333984","126.81649017333984","126.81649017333984","116.46542358398438","116.46542358398438","116.46542358398438","179.18882751464844","179.18882751464844","179.18882751464844","35.39361572265625","35.39361572265625","35.39361572265625","10","10","10"
"443","194.5053253173828","194.5053253173828","194.5053253173828","144.949462890625","144.949462890625","144.949462890625","10.276596069335938","10.276596069335938","10.276596069335938","178.550537109375","178.550537109375","178.550537109375","157.34042358398438","157.34042358398438","157.34042358398438","14.83776569366455","14.83776569366455","14.83776569366455","45.5","45.5","45.5","163.125","163.125","163.125","157.02659606933594","157.02659606933594","157.02659606933594","127.86170196533203","127.86170196533203","127.86170196533203","117.55052947998047","117.55052947998047","117.55052947998047","179.48670959472656","179.48670959472656","179.48670959472656","37.16755294799805","37.16755294799805","37.16755294799805","9.994791984558105","9.994791984558105","9.994791984558105"
"444","194.5053253173828","194.5053253173828","194.5053253173828","148.0824432373047","148.0824432373047","148.0824432373047","10.329787254333496","10.329787254333496","10.329787254333496","178.550537109375","178.550537109375","178.550537109375","158.1303253173828","158.1303253173828","158.1303253173828","14.89893627166748","14.89893627166748","14.89893627166748","42.23138427734375","42.23138427734375","42.23138427734375","163.05319213867188","163.05319213867188","163.05319213867188","157.02659606933594","157.02659606933594","157.02659606933594","128.6329803466797","128.6329803466797","128.6329803466797","117.04255676269531","117.04255676269531","117.04255676269531","179.48670959472656","179.48670959472656","179.48670959472656","36.76595687866211","36.76595687866211","36.76595687866211","10.2578125","10.2578125","10.2578125"
"445","194.5053253173828","194.5053253173828","194.5053253173828","151.03192138671875","151.03192138671875","151.03192138671875","10.359042167663574","10.359042167663574","10.359042167663574","176.6675567626953","176.6675567626953","176.6675567626953","158.5079803466797","158.5079803466797","158.5079803466797","14.816489219665527","14.816489219665527","14.816489219665527","41.210105895996094","41.210105895996094","41.210105895996094","166.39627075195312","166.39627075195312","166.39627075195312","154.81915283203125","154.81915283203125","154.81915283203125","129.300537109375","129.300537109375","129.300537109375","119.17819213867188","119.17819213867188","119.17819213867188","176.08511352539062","176.08511352539062","176.08511352539062","36.941490173339844","36.941490173339844","36.941490173339844","10.270833015441895","10.270833015441895","10.270833015441895"
"446","194.5053253173828","194.5053253173828","194.5053253173828","153.27659606933594","153.27659606933594","153.27659606933594","10.239361763000488","10.239361763000488","10.239361763000488","176.25","176.25","176.25","158.64627075195312","158.64627075195312","158.64627075195312","14.864361763000488","14.864361763000488","14.864361763000488","38.22074508666992","38.22074508666992","38.22074508666992","165.4042510986328","165.4042510986328","165.4042510986328","154.824462890625","154.824462890625","154.824462890625","128.28192138671875","128.28192138671875","128.28192138671875","122.51063537597656","122.51063537597656","122.51063537597656","178.6170196533203","178.6170196533203","178.6170196533203","36.95744705200195","36.95744705200195","36.95744705200195","10.283854484558105","10.283854484558105","10.283854484558105"
"447","194.5053253173828","194.5053253173828","194.5053253173828","154.74734497070312","154.74734497070312","154.74734497070312","10.242021560668945","10.242021560668945","10.242021560668945","176.25","176.25","176.25","154.7074432373047","154.7074432373047","154.7074432373047","14.904254913330078","14.904254913330078","14.904254913330078","38.039894104003906","38.039894104003906","38.039894104003906","163.30319213867188","163.30319213867188","163.30319213867188","155.6542510986328","155.6542510986328","155.6542510986328","125.9601058959961","125.9601058959961","125.9601058959961","118.89893341064453","118.89893341064453","118.89893341064453","176.90159606933594","176.90159606933594","176.90159606933594","36.97340393066406","36.97340393066406","36.97340393066406","10.401041984558105","10.401041984558105","10.401041984558105"
"448","194.5053253173828","194.5053253173828","194.5053253173828","157.30319213867188","157.30319213867188","157.30319213867188","10.244680404663086","10.244680404663086","10.244680404663086","176.31382751464844","176.31382751464844","176.31382751464844","156.72340393066406","156.72340393066406","156.72340393066406","14.917552947998047","14.917552947998047","14.917552947998047","38.412235260009766","38.412235260009766","38.412235260009766","163","163","163","154.00265502929688","154.00265502929688","154.00265502929688","126.23138427734375","126.23138427734375","126.23138427734375","117.69947052001953","117.69947052001953","117.69947052001953","176.90159606933594","176.90159606933594","176.90159606933594","36.96542739868164","36.96542739868164","36.96542739868164","11.591145515441895","11.591145515441895","11.591145515441895"
"449","194.5053253173828","194.5053253173828","194.5053253173828","158.2446746826172","158.2446746826172","158.2446746826172","10.247340202331543","10.247340202331543","10.247340202331543","176.2872314453125","176.2872314453125","176.2872314453125","157.11170959472656","157.11170959472656","157.11170959472656","14.91223430633545","14.91223430633545","14.91223430633545","39.45478820800781","39.45478820800781","39.45478820800781","162.77659606933594","162.77659606933594","162.77659606933594","156.42286682128906","156.42286682128906","156.42286682128906","123.68085479736328","123.68085479736328","123.68085479736328","116.09840393066406","116.09840393066406","116.09840393066406","176.90159606933594","176.90159606933594","176.90159606933594","37.414894104003906","37.414894104003906","37.414894104003906","11.609375","11.609375","11.609375"
"450","196.55319213867188","196.55319213867188","196.55319213867188","159.23936462402344","159.23936462402344","159.23936462402344","10.218085289001465","10.218085289001465","10.218085289001465","176.98936462402344","176.98936462402344","176.98936462402344","157.11170959472656","157.11170959472656","157.11170959472656","14.723403930664062","14.723403930664062","14.723403930664062","39.944149017333984","39.944149017333984","39.944149017333984","162.6675567626953","162.6675567626953","162.6675567626953","156.62234497070312","156.62234497070312","156.62234497070312","125.06649017333984","125.06649017333984","125.06649017333984","116.26596069335938","116.26596069335938","116.26596069335938","176.85903930664062","176.85903930664062","176.85903930664062","37.4361686706543","37.4361686706543","37.4361686706543","11.7109375","11.7109375","11.7109375"
