"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"878","-6.9673309326171875","-6.9673309326171875","-6.9673309326171875","1.1425246000289917","1.1425246000289917","1.1425246000289917","188.70126342773438","188.70126342773438","188.70126342773438","51.90813446044922","51.90813446044922","51.90813446044922","188.03170776367188","188.03170776367188","188.03170776367188","71.6720199584961","71.6720199584961","71.6720199584961","36.983734130859375","36.983734130859375","36.983734130859375","189.93051147460938","189.93051147460938","189.93051147460938","","","","","","","","","","","","","","","","","","","187.6443328857422","187.6443328857422","187.6443328857422","68.91056060791016","68.91056060791016","68.91056060791016","188.97552490234375","188.97552490234375","188.97552490234375","53.4013671875","53.4013671875","53.4013671875"
"879","-6.945877552032471","-6.945877552032471","-6.945877552032471","1.0392237901687622","1.0392237901687622","1.0392237901687622","188.70199584960938","188.70199584960938","188.70199584960938","51.931175231933594","51.931175231933594","51.931175231933594","188.03590393066406","188.03590393066406","188.03590393066406","71.6950912475586","71.6950912475586","71.6950912475586","36.9721565246582","36.9721565246582","36.9721565246582","189.92971801757812","189.92971801757812","189.92971801757812","","","","","","","","","","","","","","","","","","","187.6630096435547","187.6630096435547","187.6630096435547","68.69095611572266","68.69095611572266","68.69095611572266","188.94027709960938","188.94027709960938","188.94027709960938","53.49232864379883","53.49232864379883","53.49232864379883"
"880","-6.955331325531006","-6.955331325531006","-6.955331325531006","1.0315414667129517","1.0315414667129517","1.0315414667129517","188.70166015625","188.70166015625","188.70166015625","52.02256393432617","52.02256393432617","52.02256393432617","188.0760955810547","188.0760955810547","188.0760955810547","71.6900405883789","71.6900405883789","71.6900405883789","36.962093353271484","36.962093353271484","36.962093353271484","189.92648315429688","189.92648315429688","189.92648315429688","","","","","","","","","","","","","","","","","","","187.65179443359375","187.65179443359375","187.65179443359375","68.69197845458984","68.69197845458984","68.69197845458984","188.93893432617188","188.93893432617188","188.93893432617188","53.45063018798828","53.45063018798828","53.45063018798828"
"881","-6.91782283782959","-6.91782283782959","-6.91782283782959","1.0373365879058838","1.0373365879058838","1.0373365879058838","188.7018280029297","188.7018280029297","188.7018280029297","51.95368194580078","51.95368194580078","51.95368194580078","188.08583068847656","188.08583068847656","188.08583068847656","71.7863540649414","71.7863540649414","71.7863540649414","36.975006103515625","36.975006103515625","36.975006103515625","189.9292755126953","189.9292755126953","189.9292755126953","","","","","","","","","","","","","","","","","","","187.6615753173828","187.6615753173828","187.6615753173828","68.4731216430664","68.4731216430664","68.4731216430664","188.98216247558594","188.98216247558594","188.98216247558594","53.51474380493164","53.51474380493164","53.51474380493164"
"882","-6.892472267150879","-6.892472267150879","-6.892472267150879","1.0415496826171875","1.0415496826171875","1.0415496826171875","188.701171875","188.701171875","188.701171875","51.834774017333984","51.834774017333984","51.834774017333984","188.03573608398438","188.03573608398438","188.03573608398438","71.79776000976562","71.79776000976562","71.79776000976562","36.965301513671875","36.965301513671875","36.965301513671875","189.92723083496094","189.92723083496094","189.92723083496094","","","","","","","","","","","","","","","","","","","187.62850952148438","187.62850952148438","187.62850952148438","68.5946044921875","68.5946044921875","68.5946044921875","188.96646118164062","188.96646118164062","188.96646118164062","53.62869644165039","53.62869644165039","53.62869644165039"
"883","-6.854227542877197","-6.854227542877197","-6.854227542877197","0.9845352172851562","0.9845352172851562","0.9845352172851562","188.70204162597656","188.70204162597656","188.70204162597656","51.82190704345703","51.82190704345703","51.82190704345703","188.09353637695312","188.09353637695312","188.09353637695312","71.82170867919922","71.82170867919922","71.82170867919922","36.96894454956055","36.96894454956055","36.96894454956055","189.93081665039062","189.93081665039062","189.93081665039062","","","","","","","","","","","","","","","","","","","187.6968994140625","187.6968994140625","187.6968994140625","68.38543701171875","68.38543701171875","68.38543701171875","188.96543884277344","188.96543884277344","188.96543884277344","53.57518768310547","53.57518768310547","53.57518768310547"
"884","-6.878513813018799","-6.878513813018799","-6.878513813018799","0.9163845777511597","0.9163845777511597","0.9163845777511597","188.7039794921875","188.7039794921875","188.7039794921875","51.65358352661133","51.65358352661133","51.65358352661133","188.10948181152344","188.10948181152344","188.10948181152344","71.82201385498047","71.82201385498047","71.82201385498047","36.99506759643555","36.99506759643555","36.99506759643555","189.92977905273438","189.92977905273438","189.92977905273438","","","","","","","","","","","","","","","","","","","187.6602020263672","187.6602020263672","187.6602020263672","68.09172821044922","68.09172821044922","68.09172821044922","188.9666290283203","188.9666290283203","188.9666290283203","53.741024017333984","53.741024017333984","53.741024017333984"
"885","-6.886059284210205","-6.886059284210205","-6.886059284210205","0.8991133570671082","0.8991133570671082","0.8991133570671082","188.70370483398438","188.70370483398438","188.70370483398438","51.63239669799805","51.63239669799805","51.63239669799805","188.06724548339844","188.06724548339844","188.06724548339844","71.70853424072266","71.70853424072266","71.70853424072266","36.990753173828125","36.990753173828125","36.990753173828125","189.92921447753906","189.92921447753906","189.92921447753906","","","","","","","","","","","","","","","","","","","187.67620849609375","187.67620849609375","187.67620849609375","68.1212158203125","68.1212158203125","68.1212158203125","188.9644775390625","188.9644775390625","188.9644775390625","53.60212326049805","53.60212326049805","53.60212326049805"
"886","-6.870900630950928","-6.870900630950928","-6.870900630950928","0.8636614084243774","0.8636614084243774","0.8636614084243774","188.7036895751953","188.7036895751953","188.7036895751953","51.663238525390625","51.663238525390625","51.663238525390625","188.07186889648438","188.07186889648438","188.07186889648438","71.85774993896484","71.85774993896484","71.85774993896484","36.990238189697266","36.990238189697266","36.990238189697266","189.9263458251953","189.9263458251953","189.9263458251953","","","","","","","","","","","","","","","","","","","187.69874572753906","187.69874572753906","187.69874572753906","68.21588897705078","68.21588897705078","68.21588897705078","188.95980834960938","188.95980834960938","188.95980834960938","53.66767120361328","53.66767120361328","53.66767120361328"
"887","-6.84636926651001","-6.84636926651001","-6.84636926651001","0.8663690090179443","0.8663690090179443","0.8663690090179443","188.7036590576172","188.7036590576172","188.7036590576172","51.775150299072266","51.775150299072266","51.775150299072266","188.10304260253906","188.10304260253906","188.10304260253906","71.73951721191406","71.73951721191406","71.73951721191406","37.00606155395508","37.00606155395508","37.00606155395508","189.9309844970703","189.9309844970703","189.9309844970703","","","","","","","","","","","","","","","","","","","187.71310424804688","187.71310424804688","187.71310424804688","68.32579803466797","68.32579803466797","68.32579803466797","188.9597625732422","188.9597625732422","188.9597625732422","53.80341720581055","53.80341720581055","53.80341720581055"
"888","-6.910041332244873","-6.910041332244873","-6.910041332244873","0.8618980050086975","0.8618980050086975","0.8618980050086975","188.70498657226562","188.70498657226562","188.70498657226562","51.86921310424805","51.86921310424805","51.86921310424805","188.10548400878906","188.10548400878906","188.10548400878906","71.7618408203125","71.7618408203125","71.7618408203125","36.98493576049805","36.98493576049805","36.98493576049805","189.93173217773438","189.93173217773438","189.93173217773438","","","","","","","","","","","","","","","","","","","187.7313995361328","187.7313995361328","187.7313995361328","68.3187255859375","68.3187255859375","68.3187255859375","188.9575958251953","188.9575958251953","188.9575958251953","53.837074279785156","53.837074279785156","53.837074279785156"
"889","-6.904532432556152","-6.904532432556152","-6.904532432556152","0.8331778645515442","0.8331778645515442","0.8331778645515442","188.70501708984375","188.70501708984375","188.70501708984375","51.98915481567383","51.98915481567383","51.98915481567383","188.12803649902344","188.12803649902344","188.12803649902344","71.7548828125","71.7548828125","71.7548828125","36.97709274291992","36.97709274291992","36.97709274291992","189.93035888671875","189.93035888671875","189.93035888671875","","","","","","","","","","","","","","","","","","","187.72222900390625","187.72222900390625","187.72222900390625","68.39116668701172","68.39116668701172","68.39116668701172","188.95269775390625","188.95269775390625","188.95269775390625","54.1274299621582","54.1274299621582","54.1274299621582"
"890","-6.9897541999816895","-6.9897541999816895","-6.9897541999816895","0.8167740702629089","0.8167740702629089","0.8167740702629089","188.7057647705078","188.7057647705078","188.7057647705078","52.1617431640625","52.1617431640625","52.1617431640625","188.16769409179688","188.16769409179688","188.16769409179688","71.8504638671875","71.8504638671875","71.8504638671875","36.9740104675293","36.9740104675293","36.9740104675293","189.92813110351562","189.92813110351562","189.92813110351562","","","","","","","","","","","","","","","","","","","187.7452392578125","187.7452392578125","187.7452392578125","68.41289520263672","68.41289520263672","68.41289520263672","188.9107208251953","188.9107208251953","188.9107208251953","54.2869987487793","54.2869987487793","54.2869987487793"
"891","-7.028064727783203","-7.028064727783203","-7.028064727783203","0.8009160161018372","0.8009160161018372","0.8009160161018372","188.7068634033203","188.7068634033203","188.7068634033203","52.22372055053711","52.22372055053711","52.22372055053711","188.1642303466797","188.1642303466797","188.1642303466797","71.87447357177734","71.87447357177734","71.87447357177734","36.96665573120117","36.96665573120117","36.96665573120117","189.9329071044922","189.9329071044922","189.9329071044922","","","","","","","","","","","","","","","","","","","187.7710723876953","187.7710723876953","187.7710723876953","68.57025146484375","68.57025146484375","68.57025146484375","188.9081268310547","188.9081268310547","188.9081268310547","54.16936492919922","54.16936492919922","54.16936492919922"
"892","-7.087486267089844","-7.087486267089844","-7.087486267089844","0.8386716842651367","0.8386716842651367","0.8386716842651367","188.7071075439453","188.7071075439453","188.7071075439453","52.289527893066406","52.289527893066406","52.289527893066406","188.19415283203125","188.19415283203125","188.19415283203125","71.87045288085938","71.87045288085938","71.87045288085938","36.96757507324219","36.96757507324219","36.96757507324219","189.9324493408203","189.9324493408203","189.9324493408203","","","","","","","","","","","","","","","","","","","187.79869079589844","187.79869079589844","187.79869079589844","68.70579528808594","68.70579528808594","68.70579528808594","188.89932250976562","188.89932250976562","188.89932250976562","54.081233978271484","54.081233978271484","54.081233978271484"
"893","-7.058535575866699","-7.058535575866699","-7.058535575866699","0.8876264095306396","0.8876264095306396","0.8876264095306396","188.70858764648438","188.70858764648438","188.70858764648438","52.275787353515625","52.275787353515625","52.275787353515625","188.220703125","188.220703125","188.220703125","71.87421417236328","71.87421417236328","71.87421417236328","36.964805603027344","36.964805603027344","36.964805603027344","189.92929077148438","189.92929077148438","189.92929077148438","","","","","","","","","","","","","","","","","","","187.82598876953125","187.82598876953125","187.82598876953125","68.80547332763672","68.80547332763672","68.80547332763672","188.89459228515625","188.89459228515625","188.89459228515625","54.28126907348633","54.28126907348633","54.28126907348633"
"894","-7.077157974243164","-7.077157974243164","-7.077157974243164","0.9156946539878845","0.9156946539878845","0.9156946539878845","188.70852661132812","188.70852661132812","188.70852661132812","52.262264251708984","52.262264251708984","52.262264251708984","188.19076538085938","188.19076538085938","188.19076538085938","71.88146209716797","71.88146209716797","71.88146209716797","36.93705368041992","36.93705368041992","36.93705368041992","189.92564392089844","189.92564392089844","189.92564392089844","","","","","","","","","","","","","","","","","","","187.82423400878906","187.82423400878906","187.82423400878906","69.00068664550781","69.00068664550781","69.00068664550781","188.89271545410156","188.89271545410156","188.89271545410156","54.442012786865234","54.442012786865234","54.442012786865234"
"895","-7.178476333618164","-7.178476333618164","-7.178476333618164","0.9175286889076233","0.9175286889076233","0.9175286889076233","188.70887756347656","188.70887756347656","188.70887756347656","52.506649017333984","52.506649017333984","52.506649017333984","188.2095184326172","188.2095184326172","188.2095184326172","71.83963012695312","71.83963012695312","71.83963012695312","36.895484924316406","36.895484924316406","36.895484924316406","189.925537109375","189.925537109375","189.925537109375","","","","","","","","","","","","","","","","","","","187.82884216308594","187.82884216308594","187.82884216308594","69.1116714477539","69.1116714477539","69.1116714477539","188.88778686523438","188.88778686523438","188.88778686523438","54.44579315185547","54.44579315185547","54.44579315185547"
"896","-7.186720848083496","-7.186720848083496","-7.186720848083496","0.9045637249946594","0.9045637249946594","0.9045637249946594","188.70968627929688","188.70968627929688","188.70968627929688","52.59041976928711","52.59041976928711","52.59041976928711","188.13937377929688","188.13937377929688","188.13937377929688","71.85890197753906","71.85890197753906","71.85890197753906","36.90517044067383","36.90517044067383","36.90517044067383","189.9207000732422","189.9207000732422","189.9207000732422","","","","","","","","","","","","","","","","","","","187.8564910888672","187.8564910888672","187.8564910888672","68.99837493896484","68.99837493896484","68.99837493896484","188.88270568847656","188.88270568847656","188.88270568847656","54.506221771240234","54.506221771240234","54.506221771240234"
"897","-7.260148525238037","-7.260148525238037","-7.260148525238037","0.8632841110229492","0.8632841110229492","0.8632841110229492","188.7100067138672","188.7100067138672","188.7100067138672","52.60400390625","52.60400390625","52.60400390625","188.15342712402344","188.15342712402344","188.15342712402344","71.86396026611328","71.86396026611328","71.86396026611328","36.86695098876953","36.86695098876953","36.86695098876953","189.91195678710938","189.91195678710938","189.91195678710938","","","","","","","","","","","","","","","","","","","187.90664672851562","187.90664672851562","187.90664672851562","69.38838958740234","69.38838958740234","69.38838958740234","188.83204650878906","188.83204650878906","188.83204650878906","54.464271545410156","54.464271545410156","54.464271545410156"
"898","-7.244424343109131","-7.244424343109131","-7.244424343109131","0.8782898783683777","0.8782898783683777","0.8782898783683777","188.70970153808594","188.70970153808594","188.70970153808594","52.59243392944336","52.59243392944336","52.59243392944336","188.1620330810547","188.1620330810547","188.1620330810547","71.86905670166016","71.86905670166016","71.86905670166016","36.828636169433594","36.828636169433594","36.828636169433594","189.91165161132812","189.91165161132812","189.91165161132812","","","","","","","","","","","","","","","","","","","187.9485321044922","187.9485321044922","187.9485321044922","69.38187408447266","69.38187408447266","69.38187408447266","188.78392028808594","188.78392028808594","188.78392028808594","54.46992492675781","54.46992492675781","54.46992492675781"
