"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"731","1.1060497760772705","1.1060497760772705","1.1060497760772705","188.84368896484375","188.84368896484375","188.84368896484375","54.775184631347656","54.775184631347656","54.775184631347656","","","","188.88912963867188","188.88912963867188","188.88912963867188","53.91389083862305","53.91389083862305","53.91389083862305"
"732","0.996583878993988","0.996583878993988","0.996583878993988","188.8356170654297","188.8356170654297","188.8356170654297","54.75709915161133","54.75709915161133","54.75709915161133","","","","188.9039764404297","188.9039764404297","188.9039764404297","53.94168472290039","53.94168472290039","53.94168472290039"
"733","0.9938026666641235","0.9938026666641235","0.9938026666641235","188.82354736328125","188.82354736328125","188.82354736328125","54.7934455871582","54.7934455871582","54.7934455871582","","","","188.8811798095703","188.8811798095703","188.8811798095703","53.937862396240234","53.937862396240234","53.937862396240234"
"734","0.978448748588562","0.978448748588562","0.978448748588562","188.78053283691406","188.78053283691406","188.78053283691406","54.76777267456055","54.76777267456055","54.76777267456055","","","","188.88136291503906","188.88136291503906","188.88136291503906","53.93151092529297","53.93151092529297","53.93151092529297"
"735","1.0011190176010132","1.0011190176010132","1.0011190176010132","188.77891540527344","188.77891540527344","188.77891540527344","54.673946380615234","54.673946380615234","54.673946380615234","","","","188.8866424560547","188.8866424560547","188.8866424560547","54.22083282470703","54.22083282470703","54.22083282470703"
"736","1.0053709745407104","1.0053709745407104","1.0053709745407104","188.7793426513672","188.7793426513672","188.7793426513672","54.66035079956055","54.66035079956055","54.66035079956055","","","","188.88706970214844","188.88706970214844","188.88706970214844","53.998592376708984","53.998592376708984","53.998592376708984"
"737","1.0582759380340576","1.0582759380340576","1.0582759380340576","188.7711944580078","188.7711944580078","188.7711944580078","54.60875701904297","54.60875701904297","54.60875701904297","","","","188.86048889160156","188.86048889160156","188.86048889160156","54.01032638549805","54.01032638549805","54.01032638549805"
"738","1.0608985424041748","1.0608985424041748","1.0608985424041748","188.76968383789062","188.76968383789062","188.76968383789062","54.632083892822266","54.632083892822266","54.632083892822266","","","","188.85401916503906","188.85401916503906","188.85401916503906","53.99187469482422","53.99187469482422","53.99187469482422"
"739","1.0616236925125122","1.0616236925125122","1.0616236925125122","188.7563018798828","188.7563018798828","188.7563018798828","54.61750411987305","54.61750411987305","54.61750411987305","","","","188.85313415527344","188.85313415527344","188.85313415527344","53.71080017089844","53.71080017089844","53.71080017089844"
"740","1.0638278722763062","1.0638278722763062","1.0638278722763062","188.75772094726562","188.75772094726562","188.75772094726562","54.61758804321289","54.61758804321289","54.61758804321289","","","","188.83724975585938","188.83724975585938","188.83724975585938","53.8747444152832","53.8747444152832","53.8747444152832"
"741","1.0619451999664307","1.0619451999664307","1.0619451999664307","188.71530151367188","188.71530151367188","188.71530151367188","54.58600997924805","54.58600997924805","54.58600997924805","","","","188.83712768554688","188.83712768554688","188.83712768554688","53.94186782836914","53.94186782836914","53.94186782836914"
"742","1.0704015493392944","1.0704015493392944","1.0704015493392944","188.7154541015625","188.7154541015625","188.7154541015625","54.65970230102539","54.65970230102539","54.65970230102539","","","","188.84071350097656","188.84071350097656","188.84071350097656","54.20319747924805","54.20319747924805","54.20319747924805"
"743","1.0706391334533691","1.0706391334533691","1.0706391334533691","188.7141571044922","188.7141571044922","188.7141571044922","54.66166687011719","54.66166687011719","54.66166687011719","","","","188.9022674560547","188.9022674560547","188.9022674560547","54.201786041259766","54.201786041259766","54.201786041259766"
"744","1.0772720575332642","1.0772720575332642","1.0772720575332642","188.7080078125","188.7080078125","188.7080078125","54.6570930480957","54.6570930480957","54.6570930480957","","","","188.89041137695312","188.89041137695312","188.89041137695312","54.172645568847656","54.172645568847656","54.172645568847656"
"745","1.0630991458892822","1.0630991458892822","1.0630991458892822","188.70802307128906","188.70802307128906","188.70802307128906","54.591896057128906","54.591896057128906","54.591896057128906","","","","188.88670349121094","188.88670349121094","188.88670349121094","54.38242721557617","54.38242721557617","54.38242721557617"
"746","1.0493550300598145","1.0493550300598145","1.0493550300598145","188.70921325683594","188.70921325683594","188.70921325683594","54.53680419921875","54.53680419921875","54.53680419921875","","","","188.888427734375","188.888427734375","188.888427734375","54.400020599365234","54.400020599365234","54.400020599365234"
"747","1.0452841520309448","1.0452841520309448","1.0452841520309448","188.709716796875","188.709716796875","188.709716796875","54.51656723022461","54.51656723022461","54.51656723022461","","","","188.87481689453125","188.87481689453125","188.87481689453125","54.17879867553711","54.17879867553711","54.17879867553711"
"748","1.044080138206482","1.044080138206482","1.044080138206482","188.70858764648438","188.70858764648438","188.70858764648438","54.52424621582031","54.52424621582031","54.52424621582031","","","","188.87379455566406","188.87379455566406","188.87379455566406","54.373016357421875","54.373016357421875","54.373016357421875"
"749","1.013108253479004","1.013108253479004","1.013108253479004","188.70848083496094","188.70848083496094","188.70848083496094","54.53190231323242","54.53190231323242","54.53190231323242","","","","188.87222290039062","188.87222290039062","188.87222290039062","54.33214569091797","54.33214569091797","54.33214569091797"
"750","1.0087965726852417","1.0087965726852417","1.0087965726852417","188.70916748046875","188.70916748046875","188.70916748046875","54.45402145385742","54.45402145385742","54.45402145385742","","","","188.8720703125","188.8720703125","188.8720703125","54.36005783081055","54.36005783081055","54.36005783081055"
"751","1.0132369995117188","1.0132369995117188","1.0132369995117188","188.7081298828125","188.7081298828125","188.7081298828125","54.44710922241211","54.44710922241211","54.44710922241211","","","","188.86045837402344","188.86045837402344","188.86045837402344","54.33521270751953","54.33521270751953","54.33521270751953"
"752","1.0622062683105469","1.0622062683105469","1.0622062683105469","188.70819091796875","188.70819091796875","188.70819091796875","54.450836181640625","54.450836181640625","54.450836181640625","","","","188.858642578125","188.858642578125","188.858642578125","54.311729431152344","54.311729431152344","54.311729431152344"
"753","1.0440728664398193","1.0440728664398193","1.0440728664398193","188.70957946777344","188.70957946777344","188.70957946777344","54.440406799316406","54.440406799316406","54.440406799316406","","","","188.8564453125","188.8564453125","188.8564453125","54.27778625488281","54.27778625488281","54.27778625488281"
"754","1.0403786897659302","1.0403786897659302","1.0403786897659302","188.71060180664062","188.71060180664062","188.71060180664062","54.4371452331543","54.4371452331543","54.4371452331543","","","","188.84422302246094","188.84422302246094","188.84422302246094","54.48213577270508","54.48213577270508","54.48213577270508"
"755","1.0361602306365967","1.0361602306365967","1.0361602306365967","188.7114715576172","188.7114715576172","188.7114715576172","54.43449783325195","54.43449783325195","54.43449783325195","","","","188.84066772460938","188.84066772460938","188.84066772460938","54.5361442565918","54.5361442565918","54.5361442565918"
"756","1.0065771341323853","1.0065771341323853","1.0065771341323853","188.71038818359375","188.71038818359375","188.71038818359375","54.35334014892578","54.35334014892578","54.35334014892578","","","","188.82838439941406","188.82838439941406","188.82838439941406","54.65489959716797","54.65489959716797","54.65489959716797"
"757","0.9961363673210144","0.9961363673210144","0.9961363673210144","188.7095184326172","188.7095184326172","188.7095184326172","54.33573532104492","54.33573532104492","54.33573532104492","","","","188.82534790039062","188.82534790039062","188.82534790039062","54.67888641357422","54.67888641357422","54.67888641357422"
"758","0.9742571711540222","0.9742571711540222","0.9742571711540222","188.70941162109375","188.70941162109375","188.70941162109375","54.25495910644531","54.25495910644531","54.25495910644531","","","","188.8387451171875","188.8387451171875","188.8387451171875","54.69877243041992","54.69877243041992","54.69877243041992"
"759","0.9705495834350586","0.9705495834350586","0.9705495834350586","188.70968627929688","188.70968627929688","188.70968627929688","54.23765563964844","54.23765563964844","54.23765563964844","","","","188.83444213867188","188.83444213867188","188.83444213867188","54.614601135253906","54.614601135253906","54.614601135253906"
"760","0.9618755578994751","0.9618755578994751","0.9618755578994751","188.70875549316406","188.70875549316406","188.70875549316406","54.224952697753906","54.224952697753906","54.224952697753906","","","","188.8777313232422","188.8777313232422","188.8777313232422","54.77818298339844","54.77818298339844","54.77818298339844"
"761","0.9648216962814331","0.9648216962814331","0.9648216962814331","188.70851135253906","188.70851135253906","188.70851135253906","54.11934280395508","54.11934280395508","54.11934280395508","","","","188.88571166992188","188.88571166992188","188.88571166992188","54.64717102050781","54.64717102050781","54.64717102050781"
"762","0.965054988861084","0.965054988861084","0.965054988861084","188.70762634277344","188.70762634277344","188.70762634277344","54.15101623535156","54.15101623535156","54.15101623535156","","","","188.88995361328125","188.88995361328125","188.88995361328125","54.62427520751953","54.62427520751953","54.62427520751953"
"763","0.9698171615600586","0.9698171615600586","0.9698171615600586","188.70948791503906","188.70948791503906","188.70948791503906","54.13593673706055","54.13593673706055","54.13593673706055","","","","188.89273071289062","188.89273071289062","188.89273071289062","54.859291076660156","54.859291076660156","54.859291076660156"
"764","0.9643452167510986","0.9643452167510986","0.9643452167510986","188.71011352539062","188.71011352539062","188.71011352539062","54.1351432800293","54.1351432800293","54.1351432800293","","","","188.90052795410156","188.90052795410156","188.90052795410156","54.84632873535156","54.84632873535156","54.84632873535156"
"765","0.8715929985046387","0.8715929985046387","0.8715929985046387","188.70645141601562","188.70645141601562","188.70645141601562","54.08263397216797","54.08263397216797","54.08263397216797","","","","188.9143829345703","188.9143829345703","188.9143829345703","54.85665512084961","54.85665512084961","54.85665512084961"
"766","0.8759463429450989","0.8759463429450989","0.8759463429450989","188.70867919921875","188.70867919921875","188.70867919921875","54.07200241088867","54.07200241088867","54.07200241088867","","","","188.90638732910156","188.90638732910156","188.90638732910156","54.54947280883789","54.54947280883789","54.54947280883789"
"767","0.8772897720336914","0.8772897720336914","0.8772897720336914","188.70785522460938","188.70785522460938","188.70785522460938","53.98994827270508","53.98994827270508","53.98994827270508","","","","188.82676696777344","188.82676696777344","188.82676696777344","54.557735443115234","54.557735443115234","54.557735443115234"
"768","0.885241687297821","0.885241687297821","0.885241687297821","188.70748901367188","188.70748901367188","188.70748901367188","53.88763427734375","53.88763427734375","53.88763427734375","","","","188.82952880859375","188.82952880859375","188.82952880859375","54.63068771362305","54.63068771362305","54.63068771362305"
"769","0.948097825050354","0.948097825050354","0.948097825050354","188.708251953125","188.708251953125","188.708251953125","53.885826110839844","53.885826110839844","53.885826110839844","","","","188.82960510253906","188.82960510253906","188.82960510253906","54.60544967651367","54.60544967651367","54.60544967651367"
